userName,content,score,at
Pengguna Google,"webtoon udah ga sebagus dulu, udah harus banyak pakek koin, dulu padahal masih pake tiket dan banyak yang masih gratis, sebenarnya g masalah pakek koin, eh taunya eps nya ga se worth it itu. intinya dulu selalu habisin waktu sama Webtoon sekarang dah males 👎🏻",3,2025-03-20 19:39:34
Pengguna Google,"SUKAAAKKK!!! BNGETTT tpi aku ksih bintang 4 karena lebih nyaman tampilan dulu pda yg skarang, jdi suka bingung klo mau liat event atau yg biasa nya diatas di geser² gitu lebih nyamanan gitu plisss jdi anehh menurut ku, sama pliss jangan anggurin webtoon yg hiatus ternyata udh update wehh aku nungguin eh akhirnya lebih milih baca ilegal karena ini gk update² jdi kesel, dan baru tamat jangan langsung di jadiin daily pass bisa? kan pengen baca lgi ksih waktu jeda 1tahun gitu kek, bru tamat udh dp",4,2025-03-15 12:36:49
Pengguna Google,"Masukan: Tolong dong sistem koin dihilangkan, bikin boros uang. Di bikin webtoon premium aja tapi bisa membaca semua episode/judul gitu, jangan pake sistem koin. Tidak cocok untuk aku yang ekonomi menengah kebawah😭",4,2025-03-27 13:19:45
Pengguna Google,bagus sekali ini soalnya film-filmnya selalu bikin aku terpesona jadinya setiap hari aku melihat ini soalnya filmnya sama bagus tentang anime kayak gitu jadinya aku bisa menginspirasikan ini dengan bisa aku untuk menggambar ku aku jadi canggung kidul hehehe 😅😅😅😅😅😅,5,2025-03-20 00:18:17
Pengguna Google,aplikasi nya bagus gambar sudah bagus tapi kenapa gak ada solo leveling tolong mahnwanya ditambahin kalau buka episode baru jangan nunggu satu Minggu kalau bisa nonton iklan biar gak harus nunggu lama,5,2025-03-22 02:15:39
Pengguna Google,"suka bgt sama ceritanyaa,walau masih pengguna baru tp tau webtoon dari temen,iklan,dan dari mana saja membuat saya penasaran.eh kok seru,jd pengen mbaca yang lain,awalnya mbaca di go*gle,tp kyknya lebih enak saya download sendiri,ternyata mbaca itu seru yaa sambil mbayangin hehe. pokok nya downdload webtoon seru bgttt",5,2025-03-28 00:10:04
Pengguna Google,"saya sangat senang dengan aplikasi Webtoon ini, selain bisa membaca saya juga bisa melihat karakter yg sangat indah jadi.. saya ngak usah repot-repot membayangkan gimana bentuk karakter ny😇😇",5,2025-03-25 01:27:41
Pengguna Google,Sebenarnya saya suka banget sama webtoon tapi tolong di hilangkan yg pake poin malas banget kalo udah habis duit harus kali pake nonton iklan😭 padahal ada komik kesukaan ku tapi harus pake poin dan iklan😣 tolong di kurangi lagi😔,5,2025-03-14 18:15:07
Pengguna Google,"bagus banget pokoknya, minusnya cuma di beberapa webtoon/komik/manhwa yang udah comeback di korea, tapi di webtoon masih hiatus, dan webtoon malah sering munculin manhwa/komik baru, saranku sih mending yang dah hiatus lama itu dilanjutin dulu, karna banyak pembaca yg udah nungguin comeback official di webtoon indo nya",5,2025-03-15 13:57:13
Pengguna Google,"banyak komik unik yang belum pernah ku baca sungguh apreseasi pada apk webtoon yang telah meyediakan apk sebagus ini, saya sungguh berterimah kasih karna apk ini sudah ada di play store, tapi saya merasa menyesal karna baru tau kalau apk ini sangat bagussss",4,2025-03-19 08:52:59
Pengguna Google,bagus banget ceritanya GK ngebosenin!! seru nih kalo lagi gabut baca cerita kayak gini paling suka sih romance aku mah jangan lupa di download ya dari pada penasaran sama ulasan aku mending langsung download aja deh tapi untuk milih Genre nya di bolehin semua dong biar enak yg suka sama semua Genre nya plss ya weebtoon 😅🥺🥺tapi aku suka aja kok sama aplikasi dan cerita dari weebtoon inih jangan lupa download ya jangan mampir aja buruan download,5,2025-03-26 14:12:47
Pengguna Google,"knp di update segala sii 😭, bagusan yg awal tau 🤦🏻‍♀️. skrg jd bingung mau baca, yg aku favoritin ilang semua..dahlah capek 🤦🏻‍♀️🤦🏻‍♀️ kirain webtoonku knp terus aku hapus terus aku download lg, pas liat ulasan ehh trnyata emg di update ya 🤦🏻‍♀️🤦🏻‍♀️. pls balikin tampilan yg lama, aku liat tampilan yg skrg jadi pusing+bingung.. sementara bintang 4 dulu aja ya..",4,2025-03-21 03:44:09
Pengguna Google,"aplikasi nya bagus, cuman minesnya ada iklan judol, kukira Webtoon ku bermasalah gara² gak ku update, meskipun di update ada iklan judol, meresahkan padahal dulu gak ada",3,2025-03-26 11:53:02
Pengguna Google,"pihak webtoon tolong dong iklan shopee bisa di perbaiki atau di hapus gak, plisss lah hidup udah susah jangan lah di tambah susah, udah cape cape nunggu iklan ehh pas udah muncul tanda silang malah ga bisa dan malah beralih ke akun shopee, jijik banget asli udah berulang ulang tetap aja kaya gitu, gedein lagi plisss tanda silang nya",2,2025-03-20 16:30:33
Pengguna Google,"mantap jiwa lah semua genre ada apalagi aku suka yang horor horor. tapi kalo boleh nih, untuk tiket harian nya itu jangan dikasih 1 aja. maksudnya kalo udah dapat 1 dan belum dipakai Ampe dapat tiket harian lagi, tolong gandakan tiketnya... itu aku nyoba nabung:)",4,2025-03-25 21:10:37
Pengguna Google,"ini aplikasi sudah bagus banget, tapi ada kekurang nya tolong y untuk bacaan yg menggunakan coin kalo mau gratis kan tunggu berminggu Minggu jadi tolong di percepat jangan berminggu Minggu atau berbulan bulan y",5,2025-03-15 03:47:53
Pengguna Google,"Aplikasinya bagus banget, bisa baca banyak komik dan bisa menambah kosakata baru (bagi yang polos) jadi aku kasih bintang 5 karna sebagus itu woy😭 dan aku suka sama aplikasi nya",5,2025-03-18 09:08:04
Pengguna Google,seru banget kalian wajib download sih...banyak banget komik yg seru..pokonya udah lama banget aku pake aplikasi ini buat baca komik.ga ada masalah sama sekali.. bintang lima buat Webtoon!,5,2025-03-24 10:53:06
Pengguna Google,"apk ini sngt lh bagus gk ad yg kurang tapi menurut ku tambahin lumayan banyak event koin agar aku bisa baca² manhwa yg harus pakai koin, selain itu komik komik disini bikin aku baper 🤭🤭",5,2025-03-20 01:02:06
Pengguna Google,setiap udah liat pasti ada iklan yang muncul klo gak sengaja kepencet pasti masuk ke aplikasinya ngeselin tapi tetep bagus kok :),4,2025-03-26 15:29:32
Pengguna Google,"apk nya udh bagus bngtt,cerita cerita nya jga menarik,pokok nya baguss deh,pilihannya juga banyak banyak,ga bisa kasih ulasan banyak banyak soal nya ga tau mah bilang apa lagi pokok nya bagus ajaa",4,2025-03-23 07:07:01
Pengguna Google,untuk semua cerita disini sangat bagus! jalan cerita sangat sangat membikin tertarik. tapi sayangnya ada beberapa episode yang harus di buka oleh koin,5,2025-03-21 01:41:39
Pengguna Google,tolong ya webtoon utk komik yg 18+ gak usah di upload lahh. makin ke sini makin aneh2 aja komik2 romance nya.. 1 episode adegan syur dan ada banyak judul komiknya pula.. ini mksdnya affaaa.. sya kasih bintang 3 karena webtoon skrg gk kayak dulu lg. dulu bersih dan positif. dulu anak sekolah masih layak buat baca. skrg gawat. jgn jd apk yg turut merusak moral anak di bawah umur yahh..,3,2025-03-29 18:26:06
Pengguna Google,"Cerita makin beragam dan seru tapi tolonglah yang pake tiket harian kan ada jalur iklan, masa memuat iklannya lama banget sekali pake opsi koin langsung cepet, ini emang dari apk nya atau hapeku yang ada problem",4,2025-03-16 15:57:10
Pengguna Google,bagus semua cuma kurang kalo di pencarian gw nyari cerita Solo Farming in the Tower malah gak muncul padahal cerita Solo Farming in the Tower perna diriviyu oleh yutuber dan gw nyarih lanjutan nya di aplikasi ini ya kurang pemahaman aja di pencari an nya,4,2025-03-24 11:10:04
Pengguna Google,"seruuu bangettt aku tipe orng yg suka banget bacaaa manwha cuma gatau bisa baca di mana dulu cuma bisa liat di youtube atau ga yaa di tiktok,,klo sakit,kesepian,atau ada masalah enak juga buat baca manwha atau apa lah gituuu,aku harap aku bisa terus baca webtoon^^,aku janjiii gaaa bakal baca dii apk ilegal!!!,webtoon jaya jayaaa!!^^",5,2025-03-18 13:21:13
Pengguna Google,"dulu perasaan pas baca genre horor ada tambahan suara deh, sekarang kok ga ada ya / aku nya aja yang ketinggalan update!!!!! tolong di tambah efek suara biar makin baguss!!! apalagi genre horor",1,2025-03-20 10:39:35
Pengguna Google,"Terimakasih webtoon sudah merilis ulang cerita-cerita lama♡ I've installed webtoon for almost 10 years but sempat berfikir untuk menghapusnya karena cerita yang baru kurang cocok di aku huhu tapi niat itu aku urungkan karena kalian relaunch cerita lamaaaa.. thank u, i love it sooooo much",5,2025-03-13 16:52:21
Pengguna Google,"apk ini bagus, banyak cerita² yg bagus tpi tolong untuk menerbitkan cerita di buat tempatny karna saya tidak bisa menerbitkan cerita saya",4,2025-04-05 09:12:37
Pengguna Google,"bintang 2 dulu,entah mengapa versi aplikasi sekarang loading gambarnya sangat lambat beda dengan versi sebelumnya yg lumayan cepat",2,2025-03-15 15:21:47
Pengguna Google,"bagus bgt! gw pling suka iseo'ps romatic.itu recomend gw sih ya... tpi kadang ada iklan. jadinya, ganggu aja gtu. tapi menurutku.. ini tetep bagus pokoknya!",5,2025-04-04 00:33:32
Pengguna Google,"hmm gimana ya jelasinnya? pokoknya bagus bgt!! aku sukaa, aku orang nya suka banget membaca. membaca komik😏😏 tapi aku juga pernah bikin komik tapi gak pernah selesai, karena diganggu temen, di coret coret, dan banyak deh. SEMANGAT YANG BUAT INI!!! LOPYUU💕💕",5,2025-03-06 07:22:56
Pengguna Google,"koin yang dibeli sering telat masuk/delay malah terkadang ga masuk sama sekali setelah pembayaran, mohon perbaikanannya",5,2025-04-04 00:27:27
Pengguna Google,"Dengan adanya sistem DAILY PASS saya sungguh kecewa!! , seharusnya episode itu Free sudah terbuka tapi dengan adanya sistem Daily Pass jadi terbatas per hari 1 episode, jadinya harus bayar lagi pake koin hahaha meres amat!!, jangan terlalu kapitalis dehh!",1,2025-01-29 02:29:03
Pengguna Google,"Kembalikan tampilan webtoon yang dulu. Udah nyaman soalnya. Gk perlu dirombak, itu khas dr webtoon dan disukai para pembaca.",3,2025-03-23 15:41:01
Pengguna Google,𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒 𝚠𝚎𝚋𝚝𝚘𝚘𝚗 𝙱𝚊𝚐𝚞𝚜 𝚋𝚊𝚐𝚎𝚝 𝚋𝚒𝚜𝚊 𝚕𝚒𝚊𝚝 𝚐𝚊𝚖𝚋𝚊𝚛 𝚍𝚊𝚛𝚒 𝚏𝚒𝚕𝚎𝚖 𝚗𝚢𝚊 𝚝𝚊𝚙𝚒 𝚑𝚊𝚛𝚞𝚜 𝚍𝚒𝚋𝚊𝚌𝚊,5,2025-04-08 13:53:04
Pengguna Google,"menurut ku apk nya bagus,klo soal bug sih ngk pernh di aku kecuali bagi klian yg ngerasain bug bisa aja melapor kesalahan bug di apk nya,manhwa dan yang lain nya bagus2 cocok buat yg suka baca cerita atau selain nya,tpi bgi klian dibawah umur aku saranin jgn baca cerita yg bertema 18+,romance atau tntng kekerasan,psikopat krn bisa memengaruhi pola pikiran klian,dan disini juga terdapat bnyk genre cerita yg dpt klian pilih juga,so jgn ragu buat mencoba download apk webtoon ini yah ><",5,2025-02-17 11:14:40
Pengguna Google,"Parah dah Webtoon mau baca ulang komik yg udh tamat aja sekarang di kasih daily pass Ama iklan. Buat yg baru baca sih GK tau itu komik udh tamat, tapi buat yg udh lama di Webtoon pasti tau lah komik udh tamat, kok di kasih daily pass Ama iklan sih. Pengen baca ulang aja susah amat balikin kayak dulu lah.",4,2025-02-05 07:06:39
Pengguna Google,"Aplikasi nya memang bagus,tapi mohon maaf saya tadi beli koin 36k yang pertama di batal kan pesanan kenapa uangnya gak kembali akun shopeepay saya ya? Harusnya kembali dong. Kalo nggak di kembalikan berarti koin ku harus bertambah, karena saya membeli 2 kali",3,2025-01-23 23:04:57
Pengguna Google,"kenapa sih sekarang webtoon suka ga bisa dibuka komik komiknya, padahal jaringan bagus, data bagus, wifi bagus. tapi setiap buka judul komik pasti ada tulisan coba lagi coba lagi. tolong ya webtoon, lama lama itu ngeselin.",5,2025-03-06 23:03:20
Pengguna Google,Update komik yg dari luar negeri lama. Terutama yang dari Korea. Editornya ngapain aja? Saya udah lama lho menantikan update terbaru komik the warrior return sampe sekarang masih belum up. Malah keterangannya tidak aktif! Kemana aja editor dan translaternya??? Pemalas! Kalau mau baca webtoon luar mending pake web ilegal aja deh. Jangan pake webtoon lelet updatenya,2,2025-03-07 17:30:36
Pengguna Google,bagus bngt!!! cerita²nya pada seru aku saranin yg pemula baca wee dulu tapi minesnya itu ketika tamat hrs baca setiap hari ada tiket nya trs di akhir kita harus bayar tolong dong Webtoon fiture itu tolong di hapus aku g bisa beli koin :((( jadi aku kasih bintang 4 aj dulu :'( aku malas baca di web tolong ya Webtoon,4,2025-03-07 04:17:01
Pengguna Google,"aplikasi ini memang sngt bagus dan nyaman cmn tlong perbaiki webtoon² yng baru rilis in dgn pilihan yg lbh baik lg stdknya utk diperlihatkan kpada kt, agak risih sm rilisan skrng kbanyakan 18+ & alur ceritanya yg dluar nalar gamasuk ke otak.",3,2025-03-04 03:57:54
Pengguna Google,"Konten dewasa yang terlalu dipaksakan masuk ke Indonesia. Aku tau konten dewasa memang menjual, tapi pernahkan anda berpikir konten dewasa juga merusak? Tanpa ada regulasi yang tepat untuk membuktikan bahwa pembacanya memang 18+ konten tsb rentan dibaca oleh underages. Tolong berpikir terlebih dahulu sebelum menerbitkan Webtoon berlabel tag DEWASA terkhususnya di Indonesia!",1,2025-02-21 05:48:23
Pengguna Google,"Fitur iklan kayaknya udh ga bisa digunain lagi ya. Rugi ya ngasih kita fitur iklan. Jaringan lancar, tapi loading buat iklan lama banget. Bikin jengkel nunggunya",3,2025-02-06 09:15:42
Pengguna Google,"aplikasi nya bagus ,nyaman dan cocok untuk membaca manhwa dan komik , yang paling aku suka adalah minim iklan jadi tidak menghambat untuk membaca terus episode nya 😊",5,2025-02-22 07:17:43
Pengguna Google,"Tolong banyakin dong komik horor yang ada visual bergerak dan audio, sayang banget disini langka dan kalaupun ada eh cuma update 3 chapter hiks dan Webtoon saran aja buat chapter akhir mau end seenggaknya 5 chapter akhir aja di kasih buka pake koin jangan semua, rasanya terlalu lama sehari cuma bisa baca satu chapter pake daily free. Kayak another app dong aku gapapa banget disuruh nonton iklan 5 buat baca satu chapter loh asalkan jangan pake koin tiap chapter itu.",5,2025-02-02 01:14:08
Pengguna Google,"Maaf ya,ini,kalo lagi baca Webtoon nya itu,entah kenapa tiba-tiba keluar sendiri padahal aku GK ada tekan tombol enter atau home,terus ada notif kalo Webtoon hari ini sedang error,ada apa ini ya? tolong diperbaiki lagi ya developer 🙏🙏 soalnya yang baca bukan aku aja🙏🌚",3,2025-01-19 01:19:27
Pengguna Google,"Suka sih apalagi banyak komik yg seru gitu, tapi manhwa2 banyak yg season selanjutnya hilang tanpa kabar, webtoon lokal pun gitu. Contohnya kek ""Regina rena"", ""oh my boy"", dan banyak lagi. Ada juga webtoon yg ga siap diterjemahkan sampe habis eps nya. Jadi berhenti setelah webtoonnya masuk ke episode terakhir dan episode specialnya ga terjemahkan, contohnya kek ""marry me!"". Ditambah webtoon lokal ga terlalu diperhatikan dan banyak yg bagus, tpi gapernah official. Opini ku ya",4,2025-02-28 17:09:15
Pengguna Google,"Bagus buanget, walaupun harus menunggu Beberapa hari sih untuk membaca nya lagi, walau begitu masih banyak judul/cerita bagus lainnya kok bahkan sangat banyak dan beragam, biasanya ada event koin gratis jadi tidak usah beli koin juga tidak apa-apa.",5,2025-02-20 07:42:50
Pengguna Google,"75% sifatku jadi berubah. awalnya download Webtoon karena iklan, eh, malah keterusan.. mungkin aku ga nyngka sihh yaa? aku bkal nyaman ama nih apk.",5,2025-03-13 05:17:26
Pengguna Google,"setiap baca suruh bayar koin, bagi yang punya koin karena top up enak bgt, tapi klo ga ada koin setiap komik nya ada yang bayar tapi ga bisa, plis webtoon kasih gratis dongg, pengen banget baca gratis, kasih iklan pun gpp seru soalnya😞",4,2025-03-03 23:53:48
Pengguna Google,"Wah.... Fantasy mahwanya bagus banget... Tapi ada satu yang kurang. Kebanyakan episode baru harus beli pake koin... Saya bisa nya beli ke indomaret, jadi tolong sedikitin episode berbayar ya..........",5,2025-03-12 20:54:24
Pengguna Google,"baguss bangettt, walaupun kita gada koin kita bisa baca gratis ataupun menonton iklan, tetapi itu juga harus nunggu beberapa bulan atau Minggu, terus sukaa karna ceritanya seru², plus ada suami ganteng bangett masyaallah 😇",5,2025-03-13 02:07:21
Pengguna Google,seruuu banget komik nya ! apalagi plaything nih sumpah dari dulu tuh aku gampang bosenan tapi baru aja 1 hari Wt ku hapus ada komik baru yang menarik kan jadi nggak tahan buat download lagi...pokoknya ini bagus banget deh !,5,2025-01-25 12:23:28
Pengguna Google,"di apk nya ada berbagai macam cerita yang unik, seru, lucu, dan masi banyak lagi. Kalo lagi ga ada kerjaan suka baca novel sama komiknya yang beragam kisahnya, rekomen bnget buat orang yang suka sama cerita isekai sama kerajaan karna banyak bnget cerita tentang itu.",5,2025-01-24 02:47:48
Pengguna Google,"bintang 4 dulu deh min, soalnya sekarang ni Webtoon udah ga kaya dulu, banyak banget manhwa smut yg lolos, tolong ya min kalo mau ada manhwa yg begitu di cek dulu minn tp overall bagus kokk, tambahin aja manhwa yang ada di kakao",4,2025-01-19 12:25:28
